Date,Close,High,Low,Open,Volume
2023-06-13,355.8007507324219,357.626388182917,342.7252824012133,349.78112525354857,202769
2023-06-14,352.98828125,364.28744037489474,351.60669837395045,357.5770240437604,165970
2023-06-15,346.0311584472656,357.33034868596275,344.4028986173226,353.87645142189217,124280
2023-06-16,340.2581787109375,350.27450395244,339.1233328797323,347.5113683247322,101091
2023-06-19,356.343505859375,363.9914209070931,335.62012314942933,341.83712591617586,205683
2023-06-20,360.6361999511719,363.9914081540127,350.4225270931484,362.5111665837366,171544
2023-06-21,349.2876892089844,370.0604010058773,346.6725716160688,363.84339831521555,347387
2023-06-22,345.5377502441406,352.10014913085257,339.5180946044851,350.32387112630914,101514
2023-06-23,347.56072998046875,351.31066321574855,341.6397637464955,346.327195348391,81702
2023-06-26,346.0311584472656,351.3600224887128,334.68263886531946,348.30088043301134,228500
2023-06-27,347.9554748535156,355.1593054688265,345.3897166495716,347.6594084556029,90400
2023-06-28,353.2843322753906,362.06709317196754,346.5739156638829,349.3370213002466,171026
2023-06-30,349.3370361328125,363.1032957893686,346.6725890652229,354.764588954085,131995
2023-07-03,351.2613525390625,355.9487843899992,343.6627667555173,354.12314701441045,93310
2023-07-04,351.90277099609375,360.1921178214694,348.8929283805591,352.8895987161526,98494
2023-07-05,354.419189453125,358.4158600121897,351.36001732677266,353.0869659334368,81772
2023-07-06,350.3731994628906,370.0110968380917,349.3370423158188,354.41919947893285,258757
2023-07-07,345.735107421875,352.6922309967631,339.2713676052327,350.3238504254561,132223
2023-07-10,342.33056640625,354.1725003040662,340.45559956221484,347.1660167247392,109375
2023-07-11,337.88983154296875,347.21536626735934,337.00169254912066,344.4029010238452,103170
2023-07-12,337.1003723144531,343.2680458780387,335.5707712013278,339.4687529397513,95910
2023-07-13,329.7978210449219,341.68908248292905,326.7386492291768,339.0739951671887,103178
2023-07-14,329.20574951171875,334.63330223710034,321.7058524498909,331.3767525325153,170036
2023-07-17,334.48529052734375,338.8766561111542,329.5511515912012,329.5511515912012,131552
2023-07-18,341.3930969238281,344.2055321228714,330.6366495760673,336.16289140006654,215261
2023-07-19,342.6759338378906,346.27784907757496,336.2615535068718,341.44239915884856,89058
2023-07-20,334.53460693359375,344.55090256350167,333.5971085257433,343.4160566751936,84821
2023-07-21,333.8931884765625,337.34708573853106,329.1070676761444,331.5741371489791,82536
2023-07-24,327.7254943847656,336.9523396616673,322.00187549488163,333.89316768274904,124862
2023-07-25,331.5247802734375,332.65962611357645,323.23540344065015,328.4162489033464,91656
2023-07-26,337.3470764160156,340.4555778427657,328.95904044017936,332.5116264060052,86622
2023-07-27,341.5411071777344,343.41607397228023,334.2879168336492,337.98852107904014,89172
2023-07-28,338.7779235839844,343.90943946149673,335.5214043526797,342.9226118016359,81410
2023-07-31,336.1628723144531,343.41606241442827,333.35040715949214,338.9753374694141,82900
2023-08-01,343.76141357421875,346.3765007906887,338.5312090256894,339.9621211464166,171151
2023-08-02,345.5377502441406,355.01130320475977,340.65297067384887,345.488420900079,170169
2023-08-03,344.5508728027344,350.27449132229606,341.0969759793333,344.8962685081925,90524
2023-08-04,352.14947509765625,354.7645625116894,345.3896992464292,345.3896992464292,100490
2023-08-07,345.0443115234375,354.2711568689078,341.44239631376627,354.1724680722882,98859
2023-08-08,318.745361328125,346.96864083107135,311.0974463117381,346.8699520335478,481948
2023-08-09,326.34393310546875,330.58728017793396,312.87371088037224,318.3012632415025,305081
2023-08-10,331.3767395019531,334.28789335005774,323.92620219086774,330.4886005685696,138856
2023-08-11,334.4359130859375,337.9884989520557,327.774825880313,329.69915200817485,114011
2023-08-14,343.8601379394531,350.9159502550819,331.6728093312256,333.30106907858726,344369
2023-08-16,372.3301086425781,376.9188819033622,339.66613327891804,343.41606678957817,689765
2023-08-17,383.77728271484375,396.35933576552264,370.1590726356396,378.84314426359714,842883
2023-08-18,385.8989562988281,394.73107617446834,377.36290279967346,386.9351434431408,243893
2023-08-21,395.9646301269531,406.42501017959364,386.8364735445872,387.72461248623944,271341
2023-08-22,396.50738525390625,402.231004379362,389.994346075647,398.1850045062418,131543
2023-08-23,397.44488525390625,413.4808365521706,394.7311088803538,398.57973116881857,276993
