Date,Close,High,Low,Open,Volume
2023-06-20,2765.815185546875,2849.079965436552,2741.4989223932525,2800.0545449625847,19183
2023-06-21,2797.598388671875,2839.3535885027986,2790.2298239958295,2800.0545768972233,12277
2023-06-22,2781.436767578125,2833.6060624948673,2769.8926827137225,2812.3355680299924,18927
2023-06-23,2696.501708984375,2782.419122959158,2685.3013470431074,2780.4050006929447,14745
2023-06-26,2655.72900390625,2750.930761826021,2634.998679720496,2709.9615909526806,31937
2023-06-27,2609.994873046875,2679.1610399938304,2590.787432467417,2673.1189126889044,28012
2023-06-28,2605.426025390625,2657.5955572278203,2596.5837481207354,2652.6340092317355,27221
2023-06-30,2603.510498046875,2635.097224373083,2593.7349163157655,2618.4932470899867,15283
2023-07-03,2611.76318359375,2666.339491983886,2597.713739509685,2603.559419290006,23123
2023-07-04,2603.1669921875,2640.844780966044,2589.8544021543457,2611.763652189811,24299
2023-07-05,2601.496337890625,2637.847925205823,2586.0223513983447,2616.086192528203,24407
2023-07-06,2606.163330078125,2662.2627725730113,2595.1104815897233,2602.773837847448,13631
2023-07-07,2582.927734375,2618.7880851945847,2574.085456090719,2580.5698894440516,13138
2023-07-10,2572.7099609375,2604.1491710802343,2534.786317757971,2592.015504970918,13912
2023-07-11,2552.5693359375,2574.9206504403414,2525.0108540395886,2564.2606968095115,13723
2023-07-12,2541.41796875,2583.9100252488643,2534.786260510293,2565.2429946482075,22432
2023-07-13,2535.031982421875,2570.8431604001403,2519.754442994487,2544.5127734571056,13605
2023-07-14,2515.8740234375,2541.025491050825,2509.242314110856,2530.1199175465867,12834
2023-07-17,2561.460205078125,2578.9974839135843,2501.6767311301987,2517.0523725656367,35224
2023-07-18,2560.232421875,2591.7699765949524,2548.786679977807,2574.9695521437357,8965
2023-07-19,2621.7353515625,2635.6864529219774,2552.4708425555086,2560.232301520658,19404
2023-07-20,2657.84130859375,2674.297769888989,2603.706823552319,2623.209054226157,16019
2023-07-21,2630.970703125,2686.480561651251,2614.612584123629,2676.2629137257927,15054
2023-07-24,2629.693603515625,2653.371115405129,2608.472040125677,2649.7360046022413,10158
2023-07-25,2623.995361328125,2652.6835952000793,2593.587795496319,2647.5255993205233,17634
2023-07-26,2605.4755859375,2643.0552699424984,2584.3031931204223,2637.848102356302,17656
2023-07-27,2571.1376953125,2618.2965066900315,2564.2603686532766,2618.2965066900315,7109
2023-07-28,2627.17529296875,2636.965838246021,2574.1881556540066,2587.865370837816,15758
2023-07-31,2674.45556640625,2686.2633172513106,2628.2085422630958,2636.2278769536438,21215
2023-08-01,2672.48779296875,2702.449914766736,2662.352758079153,2675.4397308844004,13147
2023-08-02,2600.6572265625,2690.642083310107,2556.673400969565,2677.407610093289,16192
2023-08-03,2598.00048828125,2628.405351324197,2584.913516077099,2614.334399860024,8643
2023-08-04,2581.715576171875,2613.7933960494793,2569.169840642121,2588.406683166939,7501
2023-08-07,2581.4697265625,2602.084045115257,2568.677995498916,2581.961716218792,7014
2023-08-08,2602.330078125,2649.5610858219793,2574.680403173323,2582.3062429577312,10792
2023-08-09,2624.7646484375,2643.9522438056465,2584.6182470059775,2610.5954433342845,8546
2023-08-10,2653.939453125,2683.311328889382,2625.8470386198487,2632.2919103176782,17593
2023-08-11,2665.649169921875,2705.697079374157,2646.904316216559,2667.2233926638164,13045
2023-08-14,2551.655029296875,2646.707524151254,2534.77988068074,2591.850679109661,29012
2023-08-16,2521.44677734375,2548.161717351495,2512.689458286844,2524.398715034299,14489
2023-08-17,2607.59423828125,2620.287474411197,2530.5978625955386,2534.091036950464,26595
2023-08-18,2624.518798828125,2638.5897509224446,2583.978899545573,2608.0371454846545,17909
2023-08-21,2592.588623046875,2624.9614448682864,2575.8117284837176,2601.641184265476,13281
2023-08-22,2638.34375,2646.7075740654195,2588.8495430728867,2592.785460280143,10901
2023-08-23,2656.793212890625,2663.631820608794,2633.5219595704034,2653.1525377239814,32706
2023-08-24,2625.109130859375,2672.9303781379895,2617.3847976767634,2661.9098586146856,10190
2023-08-25,2647.0517578125,2661.5654521585725,2614.039445229123,2627.2246714585744,12719
2023-08-28,2620.28759765625,2701.4658889386337,2584.028105021043,2646.904285449853,37030
2023-08-29,2619.402099609375,2645.8710462430136,2605.5771426307465,2633.4238043988344,30657
2023-08-30,2654.726806640625,2674.455638925063,2623.731459831891,2632.538026196764,13441
2023-08-31,2641.4921875,2668.551615757124,2626.2405097550754,2646.9040731514247,38083
2023-09-01,2626.63427734375,2649.0198066745575,2617.3849679097834,2640.016492068402,6910
2023-09-04,2637.90087890625,2654.5300322054154,2620.5827479459076,2627.1753609011676,13117
2023-09-05,2676.915771484375,2717.7509137437396,2646.461659218739,2656.252205521805,22535
2023-09-06,2691.92138671875,2705.943091830965,2641.9351899219714,2686.755495361618,28679
2023-09-07,2692.413330078125,2703.975086726245,2666.5838737365807,2703.975086726245,25136
2023-09-08,2725.967041015625,2733.9371288898355,2661.7623942539217,2705.9429669683345,43498
2023-09-11,2726.1640625,2747.073623889309,2698.4158926080545,2744.3184336368504,33211
2023-09-12,2679.228271484375,2744.6628983142077,2621.370237610024,2725.6228017840194,35137
2023-09-13,2636.523193359375,2678.3915591278273,2568.185881456146,2678.3915591278273,23129
2023-09-14,2637.802490234375,2684.6890074634225,2627.273959843045,2648.7737632617795,21367
2023-09-15,2608.529296875,2654.677833006365,2604.002895703814,2632.194048651476,10133
2023-09-18,2617.631103515625,2631.4068146139125,2596.721542027153,2602.6254182121334,12774
2023-09-20,2611.825439453125,2630.6685461513002,2594.4580614125757,2627.1753717396864,10631
2023-09-21,2608.479736328125,2633.4237063268934,2583.044016935252,2611.825409904919,10935
2023-09-22,2564.840576171875,2621.025650868231,2559.3301959212986,2612.6618266985533,8440
2023-09-25,2562.577392578125,2578.2225676832854,2534.041992281909,2557.362254133296,9547
2023-09-26,2553.2294921875,2580.288922476499,2539.847277843759,2563.5612746614815,15406
2023-09-27,2556.870361328125,2573.9424992782556,2533.8453404465754,2558.3463303648737,34264
2023-09-28,2507.42529296875,2602.133302170454,2497.044263135062,2556.9687476402805,41424
2023-09-29,2501.471923828125,2536.0589375319755,2497.044017340267,2536.0589375319755,39121
2023-10-03,2575.2705078125,2591.8014076612135,2492.2720001899434,2504.5224941051215,15318
2023-10-04,2596.475341796875,2604.593170909078,2546.685893816973,2575.3197871408324,19076
2023-10-05,2608.9716796875,2625.2565839795607,2586.143409611799,2604.59302016263,8059
2023-10-06,2632.882568359375,2648.62623689857,2572.121847590921,2613.3504834862097,22589
2023-10-09,2569.711181640625,2621.763590370617,2541.6677716705112,2613.4490133551662,16443
2023-10-10,2588.111572265625,2597.1641338442614,2562.0853676410493,2581.2729641277633,50973
2023-10-11,2602.822021484375,2655.7601563821704,2569.71121381091,2604.642479298708,17478
2023-10-12,2623.338134765625,2639.4260526365683,2595.392977720228,2615.8105487708212,8486
2023-10-13,2620.3369140625,2641.984458977774,2591.9000079700745,2610.939863564777,11823
2023-10-16,2613.006103515625,2633.325178610832,2588.6526174683363,2620.336700764806,8852
2023-10-17,2619.352783203125,2636.0804305789525,2612.6124291981996,2616.40084543092,6657
2023-10-18,2660.53271484375,2675.439906202906,2576.353231720406,2619.353082130245,18048
2023-10-19,2643.362060546875,2701.220095046863,2632.1940389318534,2666.584069569175,21533
2023-10-20,2631.455810546875,2665.107853544476,2616.056390829456,2646.9042370443567,11867
2023-10-23,2622.3046875,2644.5917213039147,2576.0576629924954,2644.5917213039147,12131
2023-10-25,2554.5087890625,2653.546210765735,2532.762750166312,2598.492616281761,20801
2023-10-26,2534.38623046875,2573.597902323272,2464.8681878492816,2567.989268265049,17519
