Date,Close,High,Low,Open,Volume
2023-06-20,884.5748291015625,902.3760005822814,881.5830314834061,897.5392854469067,111151
2023-06-21,871.3112182617188,902.1266976708429,868.8679046631851,892.5529694961843,94220
2023-06-22,854.5072631835938,877.8433096213804,848.7231331296962,875.6493124648592,62004
2023-06-23,843.5872192382812,861.6377070407829,836.5065950784377,861.6377070407829,93063
2023-06-26,827.6808471679688,856.5517071915981,823.8413369260197,842.6896868126926,117145
2023-06-27,826.0353393554688,846.6787558230436,823.0435416317124,838.0523813722339,107863
2023-06-28,831.919189453125,846.7285630710503,827.730660683241,832.7169899644654,89778
2023-06-30,848.9225463867188,857.6486224876102,835.3098433220176,835.7586251237187,119065
2023-07-03,832.6671752929688,861.5878863899926,829.6753775932766,857.648673911742,92324
2023-07-04,806.3392944335938,844.6841787104571,799.807215260669,844.6841787104571,194742
2023-07-05,792.4773559570312,824.9881993004979,786.4438486878926,815.2150058493185,196206
2023-07-06,830.7723388671875,837.703348987826,793.8236497551304,793.8236497551304,181181
2023-07-07,815.6637573242188,839.5981375558433,808.483431081076,830.8221494429597,152685
2023-07-10,805.4418334960938,820.7498408090723,798.5606743959473,820.7498408090723,73281
2023-07-11,817.5087280273438,825.3871530473195,804.5941223459669,805.7908536091414,63385
2023-07-12,803.6466674804688,825.0380323124426,797.8126865573292,822.7443330122458,136575
2023-07-13,788.7874755859375,810.7771765019089,783.9008483298194,810.7771765019089,154397
2023-07-14,804.3946533203125,811.7744453526486,787.6405983171571,792.7765420668846,191235
2023-07-17,829.3761596679688,836.2074063204136,810.777127416215,810.777127416215,229633
2023-07-18,818.3563232421875,852.6622924555458,814.7661905686326,829.7251781555719,174493
2023-07-19,815.713623046875,830.2736802678127,812.7716765837446,822.1460000229417,140157
2023-07-20,811.2259521484375,822.4950445561511,808.782638538998,816.5114492032116,48997
2023-07-21,793.8734741210938,813.7190890434509,789.834559569677,806.7880791563999,111898
2023-07-24,794.9705200195312,806.7880963417497,789.8345763939008,796.8154375488974,97561
2023-07-25,776.47119140625,801.2034339753766,768.9916972909768,798.8099715111775,223848
2023-07-26,785.795654296875,794.2724141903293,767.8947197599833,767.8947197599833,130691
2023-07-27,777.3189086914062,793.8236469666166,774.3769621477109,793.5743304945794,95133
2023-07-28,789.3858032226562,792.9260849592484,773.9281819243897,777.867394364378,135044
2023-07-31,782.1556396484375,812.721864082894,777.8674084167194,812.721864082894,205309
2023-08-01,787.3414306640625,792.8263931322732,765.5012830342388,787.740361372699,189398
2023-08-02,771.3851318359375,792.826347523685,762.9083721454326,792.826347523685,81397
2023-08-03,763.357177734375,777.3189000125775,758.4206994694977,772.9807569265973,92395
2023-08-04,781.8065795898438,787.8400258419398,757.922050177056,766.8974428765212,142868
2023-08-07,769.0416259765625,786.7929468885586,766.1993816300826,784.8482662027103,110078
2023-08-08,772.0333862304688,781.8564305578967,768.9916766771714,773.7786014772498,85805
2023-08-09,773.97802734375,780.4104044618812,767.2963946231818,775.872856868504,42962
2023-08-10,762.0607299804688,775.6235213062729,755.9773717237667,775.6235213062729,113584
2023-08-11,775.224609375,789.2362437180421,761.1631847797702,763.1078654242029,164319
2023-08-14,777.4185791015625,781.706810071366,761.1631579639663,776.5709274786545,88124
2023-08-16,767.6952514648438,781.2581037632639,763.9555044673841,777.4185936582386,69577
2023-08-17,768.4432373046875,778.9145293941335,765.9002213994781,771.5347981568258,52491
2023-08-18,768.0941772460938,776.2218574809573,764.3045791532272,768.0941772460938,41616
2023-08-21,775.5736694335938,779.6624351014117,767.9445612775667,768.0941755034798,42420
2023-08-22,772.9807739257812,790.3332249147547,770.3879069358335,779.4630022689307,104022
2023-08-23,769.78955078125,779.8619117390077,767.9445723974733,768.8919871493285,53460
2023-08-24,770.437744140625,778.7649507673774,766.0996619058808,773.6788582536551,66063
2023-08-25,778.0668334960938,791.729387905224,764.5538933127651,767.8947095850775,215347
2023-08-28,795.3195190429688,807.486174642736,773.878303169083,784.7983764506012,163169
2023-08-29,788.08935546875,807.8850586836717,783.4520448159282,799.308596530469,126353
2023-08-30,800.2560424804688,814.7662493123134,792.0285987144631,792.0784498363586,118752
2023-08-31,801.0538330078125,810.2286914481001,796.51628534308,804.29494717809,69121
2023-09-01,801.602294921875,809.8297383574785,798.3611808411827,805.0927254703129,66388
2023-09-04,829.3262939453125,847.6760107608595,798.8099819052335,807.6357607287846,276439
2023-09-05,828.2791748046875,847.7757108285231,821.7969465037312,837.5537354308613,113153
2023-09-06,828.6781005859375,841.0940730468946,822.7942075080975,829.7252175931384,90990
2023-09-07,835.9082641601562,845.53184328184,822.9438078539948,828.7279377246266,88444
2023-09-08,819.5032348632812,844.7340493912269,816.1624185208549,838.2019700670372,153276
2023-09-11,822.8440551757812,833.7142776406564,818.954754755602,822.6945018143969,107270
2023-09-12,808.6829223632812,831.7197397278566,797.9124022189452,826.6337081128033,179288
2023-09-13,806.6384887695312,819.7525595376707,797.8127100123315,806.7881029999703,93911
2023-09-14,807.5360717773438,825.2375417051583,802.699356454239,812.4725502125594,117099
2023-09-15,807.9349975585938,822.744371905582,804.2949526567902,808.7826492308207,70312
2023-09-18,804.5941162109375,819.2539371194144,802.40011905656,810.7771769666268,74931
2023-09-20,801.40283203125,809.2314056634312,797.014898706441,803.5469780077475,79376
2023-09-21,794.4718627929688,801.5025748533458,790.4827993977731,799.8072107367323,66567
2023-09-22,787.1917724609375,798.6603297084131,782.8536903711596,794.8208805424385,66361
2023-09-25,780.6597290039062,791.8789703021275,777.9172477976745,784.5490903346015,36718
2023-09-26,790.781982421875,798.959574715381,779.4131271762351,780.8591748588887,52301
2023-09-27,784.2000122070312,795.8181842314056,777.8673981209228,793.8236524413519,130645
2023-09-28,783.4520263671875,793.7737644218796,779.8618936592893,786.8427545999734,26201
2023-09-29,781.0087890625,787.391254098294,779.8619089667084,787.391254098294,27812
2023-10-03,787.1917724609375,794.2225453811853,779.16379456136,780.8591586759464,29395
2023-10-04,817.0599365234375,826.1350926991637,780.0613961244267,780.0613961244267,362380
2023-10-05,808.5831298828125,826.0851331791757,801.9513485761074,822.7443169666822,159151
2023-10-06,821.946533203125,833.7142581662661,812.6719728876103,812.6719728876103,158844
2023-10-09,821.1986083984375,842.6896761308403,813.8686675939649,821.9465578151217,245729
2023-10-10,820.9991455078125,832.7170197376537,810.0790718178365,827.6808391572076,111429
2023-10-11,826.4840698242188,836.4567282836362,819.8023764827537,823.6917376292372,95185
2023-10-12,871.809814453125,876.4470641144966,827.7306519011208,827.7306519011208,537321
2023-10-13,918.8308715820312,924.465448012699,877.5939528060142,880.7353645980284,517952
2023-10-16,961.2645874023438,972.2843629885784,927.5071014992703,927.5071014992703,525527
2023-10-17,968.0460205078125,979.315112994892,947.5023064637337,968.2454858613045,261529
2023-10-18,956.4277954101562,987.2931854522428,950.3943492282701,968.4448366553894,146231
2023-10-19,994.8225708007812,998.2631502755867,947.4025901716357,947.4025901716357,413983
2023-10-20,1005.4434814453125,1017.2112067616442,994.2740913150582,994.722873138756,326269
2023-10-23,953.0371704101562,1016.2139400806138,947.4025937944879,1009.2829299839351,216069
2023-10-25,928.2550659179688,971.2372617274501,917.08567592456,956.3281246961776,167015
2023-10-26,981.3594970703125,987.2932413510786,909.1574824056057,917.4846283262548,178183
2023-10-27,961.2645874023438,1006.1415511304032,951.3916310348596,996.2685947629191,201253
2023-10-30,955.7796630859375,972.2844015603661,948.7988017846328,963.3090084586886,100001
2023-10-31,1027.1339111328125,1037.106569609704,957.5746791247715,960.566476667839,566462
2023-11-01,1028.3804931640625,1038.1038351763998,1010.379917660078,1034.1646837737153,258415
2023-11-02,1118.1343994140625,1136.883045704512,1052.1154501914561,1052.1154501914561,1100137
2023-11-03,1086.8702392578125,1128.9549341505885,1082.3825426149506,1118.134501522438,221605
2023-11-06,1118.2840576171875,1136.7833881778122,1042.142832882598,1095.9951897971055,587561
2023-11-07,1138.8277587890625,1152.8393935383706,1122.4726952319195,1131.8968093996978,391506
2023-11-08,1112.799072265625,1146.8557253258737,1106.9650914014953,1140.9220422242438,214023
2023-11-09,1088.665283203125,1123.370061540465,1083.1803210598493,1121.7744605370046,108504
2023-11-10,1072.509521484375,1091.8067132833673,1059.0963443489654,1088.6653014740043,128817
2023-11-13,1104.2725830078125,1123.6693561251557,1083.8286319977697,1116.9378112803856,87982
2023-11-15,1094.25,1116.3892541078371,1087.1195245248687,1116.3892541078371,95392
2023-11-16,1086.550048828125,1106.949951171875,1082.0,1104.449951171875,176651
2023-11-17,1081.800048828125,1102.75,1075.199951171875,1091.0,135317
2023-11-20,1108.3499755859375,1116.199951171875,1085.0,1085.050048828125,383189
2023-11-21,1078.199951171875,1119.0,1070.3499755859375,1119.0,308131
2023-11-22,1093.949951171875,1102.5,1061.9000244140625,1080.0,189146
2023-11-23,1148.75,1155.75,1094.199951171875,1101.0,441007
2023-11-24,1178.75,1188.0,1148.8499755859375,1165.0,568761
2023-11-28,1166.5999755859375,1204.0,1159.550048828125,1200.0,295995
2023-11-29,1148.300048828125,1177.0,1141.0,1177.0,287556
2023-11-30,1146.9000244140625,1164.0,1125.25,1154.0,199869
2023-12-01,1140.050048828125,1164.5,1132.0,1155.0,88531
2023-12-04,1135.8499755859375,1160.550048828125,1115.300048828125,1160.0,163581
2023-12-05,1125.1500244140625,1142.949951171875,1119.449951171875,1140.3499755859375,161146
2023-12-06,1101.050048828125,1131.6500244140625,1091.0999755859375,1128.0,202465
2023-12-07,1087.1500244140625,1109.0,1081.0,1101.050048828125,104560
