Date,Close,High,Low,Open,Volume
2023-06-20,334.45001220703125,343.79998779296875,330.0,334.95001220703125,29929
2023-06-21,331.3999938964844,339.1499938964844,330.45001220703125,336.3500061035156,28202
2023-06-22,321.79998779296875,337.3500061035156,316.3500061035156,333.25,62762
2023-06-23,321.3999938964844,329.70001220703125,318.3999938964844,323.95001220703125,24180
2023-06-26,326.8999938964844,329.04998779296875,317.54998779296875,325.8999938964844,20075
2023-06-27,329.1499938964844,334.25,327.0,328.04998779296875,17183
2023-06-28,325.8500061035156,333.95001220703125,322.1499938964844,325.1000061035156,15271
2023-06-30,319.3500061035156,330.1000061035156,316.3500061035156,324.3999938964844,23178
2023-07-03,310.6499938964844,325.70001220703125,308.0,324.04998779296875,67544
2023-07-04,312.3500061035156,315.95001220703125,308.20001220703125,314.75,16260
2023-07-05,318.8999938964844,323.0,312.0,315.79998779296875,24508
2023-07-06,303.70001220703125,323.6000061035156,300.1000061035156,321.6000061035156,87932
2023-07-07,304.79998779296875,309.75,300.5,300.5,27557
2023-07-10,289.95001220703125,309.0,283.0,309.0,70259
2023-07-11,279.70001220703125,294.70001220703125,273.6000061035156,294.70001220703125,58927
2023-07-12,274.5,280.70001220703125,273.3999938964844,279.70001220703125,31201
2023-07-13,284.04998779296875,290.0,275.54998779296875,276.6499938964844,33023
2023-07-14,283.04998779296875,289.95001220703125,280.54998779296875,285.3500061035156,17424
2023-07-17,277.79998779296875,285.70001220703125,275.29998779296875,280.5,42086
2023-07-18,271.6499938964844,284.79998779296875,271.0,281.8999938964844,30592
2023-07-19,275.29998779296875,277.0,265.0,272.5,63815
2023-07-20,276.79998779296875,279.1499938964844,270.1499938964844,275.95001220703125,14998
2023-07-21,273.5,283.8500061035156,271.1499938964844,279.79998779296875,22181
2023-07-24,281.1499938964844,290.8999938964844,278.0,278.95001220703125,55185
2023-07-25,284.20001220703125,291.5,279.1000061035156,284.0,28713
2023-07-26,293.3500061035156,299.0,284.0,284.20001220703125,35270
2023-07-27,301.8999938964844,306.04998779296875,293.3500061035156,293.3500061035156,31735
2023-07-28,307.20001220703125,311.0,301.0,301.0,34959
2023-07-31,298.1499938964844,324.45001220703125,296.0,314.79998779296875,34589
