Date,Close,High,Low,Open,Volume
2023-06-13,17.91776466369629,17.91776466369629,17.619963225682785,17.619963225682785,37607
2023-06-14,18.265201568603516,18.265201568603516,18.265201568603516,18.265201568603516,40329
2023-06-15,18.61263656616211,18.61263656616211,18.61263656616211,18.61263656616211,441421
2023-06-16,18.910438537597656,18.96007337255974,18.36446860664222,18.96007337255974,406211
2023-06-19,19.208242416381836,19.257875359387505,18.662270576442445,19.257875359387505,356017
2023-06-20,19.456411361694336,19.555679143344015,19.059342128471073,19.555679143344015,411643
2023-06-21,19.555679321289062,19.70458004843076,19.108975246488495,19.70458004843076,284021
2023-06-22,19.158607482910156,19.75421226283685,19.158607482910156,19.55567859844489,316933
2023-06-23,18.811172485351562,19.059340977805405,18.811172485351562,19.059340977805405,98006
2023-06-26,18.46373748779297,18.46373748779297,18.46373748779297,18.46373748779297,3079
2023-06-27,18.116300582885742,18.116300582885742,18.116300582885742,18.116300582885742,4187
2023-06-28,17.768863677978516,17.768863677978516,17.768863677978516,17.768863677978516,9371
2023-06-30,17.421428680419922,17.520696463298837,17.421428680419922,17.520696463298837,20589
2023-07-03,17.073993682861328,17.073993682861328,17.073993682861328,17.073993682861328,15501
2023-07-04,16.7265567779541,16.7265567779541,16.7265567779541,16.7265567779541,33555
2023-07-05,16.428752899169922,16.428752899169922,16.428752899169922,16.428752899169922,7818
2023-07-06,16.130952835083008,16.130952835083008,16.130952835083008,16.130952835083008,8096
2023-07-07,15.833149909973145,15.833149909973145,15.833149909973145,15.833149909973145,57812
2023-07-10,15.535347938537598,15.535347938537598,15.535347938537598,15.535347938537598,3800
2023-07-11,15.23754596710205,15.23754596710205,15.23754596710205,15.23754596710205,4425
2023-07-12,15.535347938537598,15.535347938537598,14.989377988254093,14.989377988254093,350845
2023-07-13,15.833149909973145,15.833149909973145,15.634615301827163,15.634615301827163,58796
2023-07-14,16.130952835083008,16.130952835083008,15.982052110665022,16.130952835083008,64325
2023-07-17,15.833149909973145,16.428753734411092,15.833149909973145,16.130952295535963,168478
2023-07-18,15.535347938537598,15.535347938537598,15.535347938537598,15.535347938537598,30197
2023-07-19,15.23754596710205,15.783515898588053,15.23754596710205,15.23754596710205,132807
2023-07-20,14.939743995666504,15.386447109508234,14.939743995666504,15.287179330126648,63706
2023-07-21,14.64194107055664,15.187911943881032,14.64194107055664,14.890109563277939,66363
2023-07-24,14.344139099121094,14.840476098721739,14.344139099121094,14.64194148821902,23056
2023-07-25,14.095970153808594,14.592307137722191,14.095970153808594,14.095970153808594,160642
2023-07-26,13.84780216217041,14.294505274494416,13.84780216217041,14.09597066309349,97821
2023-07-27,13.59963321685791,13.847801709671696,13.59963321685791,13.59963321685791,19843
2023-07-28,13.351465225219727,13.351465225219727,13.351465225219727,13.351465225219727,9681
2023-07-31,13.103296279907227,13.351464773642922,13.103296279907227,13.351464773642922,71495
2023-08-01,12.855128288269043,13.35146529512644,12.855128288269043,12.855128288269043,117786
2023-08-02,12.606959342956543,12.656593231240118,12.606959342956543,12.606959342956543,35342
2023-08-03,12.855128288269043,12.855128288269043,12.358791281411646,12.358791281411646,213781
2023-08-04,13.103296279907227,13.103296279907227,12.656593180520508,12.855127786171531,54190
2023-08-07,13.351465225219727,13.351465225219727,13.351465225219727,13.351465225219727,36566
2023-08-08,13.59963321685791,13.59963321685791,13.59963321685791,13.59963321685791,42983
2023-08-09,13.84780216217041,13.84780216217041,13.84780216217041,13.84780216217041,61372
2023-08-10,14.095970153808594,14.095970153808594,14.095970153808594,14.095970153808594,56924
2023-08-11,14.344139099121094,14.344139099121094,14.344139099121094,14.344139099121094,37085
2023-08-14,14.244872093200684,14.592307420664307,14.09597042712683,14.592307420664307,562219
2023-08-16,14.493041038513184,14.493041038513184,14.244872534063902,14.493041038513184,18835
2023-08-17,14.741209030151367,14.741209030151367,14.741209030151367,14.741209030151367,43317
